Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.26457214,94.57529449,93.145981,95.19265747,95.238294,95.78555298,96.093624,96.32950592,96.092755,96.80003357,98.007132,97.18483734,97.897085,97.52024841,98.597701,98.932728,99.11416,98.25283051,98.914037,98.71661377,99.236696,99.24835968,99.111637,99.74873352,99.172928,99,100,..
Mexico,MEX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,82.57402229,83.32595915,76.047298,84.88831283,82.358863,86.47425096,86.345106,88.0976368,86.369039,89.58989402,93.055972,90.83954734,92.459229,91.96713208,95.868543,96.564457,97.044254,94.49005494,95.935502,96.0719512,97.518062,97.89812851,97.194036,99.56962994,97.52599,98,100,..
Mexico,MEX,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,98.94298553,98.99006653,98.584698,99.08201599,99.25589,99.16548157,99.076735,99.23246765,99.17507,99.27560425,99.430718,99.29486084,99.526178,99.30456543,99.390082,99.605581,99.705865,99.38166809,99.725953,99.48323059,99.703549,99.62657928,99.650006,99.79723358,99.63725,99.3,100,..
Mexico,MEX,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,143.1999969,162.6999969,158.8000031,150.8999939,225.1999969,155.8999939,168.8000031,227.1999969,284.7999878,317,309.858,295.884,341.598,350.089,394.925,390.425,456.958,482.34,482.785,714.057,908.9481708,774.6035196,763.8862606,677.1399889,617.5295527,714.003211,760.849242,928.835517
Mexico,MEX,"Air transport, passengers carried",IS.AIR.PSGR,14341300,14901000,15532200,16484800,18791400,14968800,14677700,17266500,17717400,20561100,20894205,20172824,19618662,20661206,21167881,21857658,21243010,20952513,18825976,15728171,31269061,29538937,32909408.72,35986501.82,39570522,46966763,53313307,58536878
Mexico,MEX,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,177300,189300,228400,246600,272100,225100,222700,264100,292100,328300,290412,292208,278456,287017,330441,331225,317856,309633,266244,222356,445796.033,386063.9941,415279.823,435792.09,457921.907,508614,555984,567879
Mexico,MEX,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,26.8409996,27.17099953,26.94599915,25.28700066,23.9489994,22.31599998,23.8029995,19.6420002,20.59399986,17.66699982,17.64900017,17.52400017,16.33200073,15.97099972,14.79399967,14.20899963,13.38099957,13.07900047,13.54800034,13.8579998,13.40100002,13.51099968,13.45800018,13.6239996,13.52999973,12.9289999,13.11299992
Mexico,MEX,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,23.09399986,22.68799973,22.02199936,21.29199982,21.59300041,22.63699913,22.39999962,24.8010006,25.5340004,27.01300049,26.04999924,25.01199913,25.05800056,24.94099998,25.71899986,25.85099983,25.95000076,25.74600029,24.4090004,24.12800026,24.56599998,23.75799942,24.02099991,24.75,25.05800056,25.70499992,25.75900078
Mexico,MEX,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,50.06399918,50.14099884,51.03099823,53.42200089,54.45800018,55.04700089,53.79700089,55.55699921,53.87200165,55.31999969,56.30099869,57.4640007,58.61000061,59.08800125,59.48799896,59.93999863,60.66899872,61.17599869,62.04199982,62.01399994,62.03300095,62.73099899,62.52099991,61.62599945,61.41199875,61.36600113,61.12799835
Mexico,MEX,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,4.16649E+11,4.36561E+11,4.55324E+11,5.29026E+11,5.54854E+11,5.27013E+11,5.46419E+11,5.847E+11,6.1703E+11,6.47268E+11,6.8899E+11,7.00314E+11,7.10685E+11,7.23888E+11,7.72272E+11,8.02105E+11,8.02105E+11,8.21443E+11,8.29859E+11,7.89069E+11,8.15784E+11,8.42785E+11,8.63839E+11,8.7737E+11,8.96875E+11,9.25054E+11,9.57091E+11,9.8158E+11
Mexico,MEX,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,6.08026E+12,6.37084E+12,6.64465E+12,7.7202E+12,8.09711E+12,7.69082E+12,7.97402E+12,8.53267E+12,9.00446E+12,9.44574E+12,1.00546E+13,1.02198E+13,1.03712E+13,1.05639E+13,1.12699E+13,1.17053E+13,1.17053E+13,1.19875E+13,1.21103E+13,1.15151E+13,1.19049E+13,1.2299E+13,1.26062E+13,1.28037E+13,1.30883E+13,1.34995E+13,1.39671E+13,1.43244E+13
Mexico,MEX,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,5.76067E+11,7.55322E+11,9.19872E+11,1.22468E+12,1.39128E+12,1.72845E+12,2.34214E+12,2.97017E+12,3.6179E+12,4.38736E+12,5.18449E+12,5.56933E+12,5.96733E+12,6.39427E+12,6.9576E+12,7.56881E+12,8.25045E+12,8.92382E+12,9.59426E+12,9.456E+12,1.03082E+13,1.12315E+13,1.21277E+13,1.28037E+13,1.36418E+13,1.44367E+13,1.56007E+13,1.68318E+13
Mexico,MEX,Final consumption expenditure (current US$),NE.CON.TOTL.CD,2.04816E+11,2.50239E+11,2.97222E+11,3.93081E+11,4.1222E+11,2.69253E+11,3.082E+11,3.75092E+11,3.96005E+11,4.58909E+11,5.48298E+11,5.96142E+11,6.17992E+11,5.92665E+11,6.16481E+11,6.9452E+11,7.56978E+11,8.16586E+11,8.62041E+11,6.99745E+11,8.15784E+11,9.04064E+11,9.20891E+11,1.00248E+12,1.02628E+12,9.10931E+11,8.35867E+11,8.89204E+11
Mexico,MEX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6.40072E+11,6.67097E+11,6.91304E+11,7.19381E+11,7.54926E+11,7.07432E+11,7.55348E+11,8.07065E+11,8.48742E+11,8.72112E+11,9.15216E+11,9.11515E+11,9.11152E+11,9.24331E+11,9.6057E+11,9.82738E+11,1.02691E+12,1.05044E+12,1.06246E+12,1.0063E+12,1.0578E+12,1.09655E+12,1.13649E+12,1.15188E+12,1.18465E+12,1.2234E+12,1.25904E+12,1.28468E+12
Mexico,MEX,GDP (constant LCU),NY.GDP.MKTP.KN,9.04486E+12,9.42675E+12,9.76882E+12,1.01656E+13,1.06679E+13,9.99672E+12,1.06738E+13,1.14046E+13,1.19936E+13,1.23238E+13,1.29329E+13,1.28806E+13,1.28755E+13,1.30617E+13,1.35738E+13,1.38871E+13,1.45113E+13,1.48438E+13,1.50136E+13,1.422E+13,1.49478E+13,1.54953E+13,1.60597E+13,1.62772E+13,1.67403E+13,1.72878E+13,1.77915E+13,1.81538E+13
Mexico,MEX,GDP (current LCU),NY.GDP.MKTP.CN,7.38898E+11,9.49148E+11,1.12533E+12,1.56009E+12,1.78142E+12,2.31146E+12,3.12317E+12,3.96252E+12,4.81012E+12,5.73847E+12,6.69368E+12,7.06938E+12,7.45546E+12,7.86881E+12,8.82837E+12,9.56265E+12,1.06309E+13,1.15041E+13,1.23538E+13,1.21628E+13,1.33664E+13,1.46656E+13,1.58178E+13,1.62772E+13,1.74715E+13,1.85365E+13,2.00996E+13,2.17669E+13
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2.6271E+11,3.14454E+11,3.63609E+11,5.00736E+11,5.27813E+11,3.60074E+11,4.10976E+11,5.00413E+11,5.26502E+11,6.00233E+11,7.07907E+11,7.56706E+11,7.72106E+11,7.29336E+11,7.82241E+11,8.77476E+11,9.75387E+11,1.0527E+12,1.10999E+12,9.00045E+11,1.0578E+12,1.18049E+12,1.20109E+12,1.27444E+12,1.31439E+12,1.16962E+12,1.07691E+12,1.14992E+12
Mexico,MEX,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,1.11567E+12,1.16277E+12,1.20496E+12,1.2539E+12,1.31586E+12,1.23308E+12,1.3166E+12,1.40674E+12,1.47938E+12,1.52012E+12,1.59525E+12,1.5888E+12,1.58817E+12,1.61114E+12,1.6743E+12,1.71294E+12,1.78994E+12,1.83096E+12,1.8519E+12,1.75401E+12,1.84378E+12,1.91132E+12,1.98094E+12,2.00776E+12,2.06489E+12,2.13242E+12,2.19454E+12,2.23924E+12
Mexico,MEX,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,5.15306E+11,5.5494E+11,5.88185E+11,7.62446E+11,8.21212E+11,7.89075E+11,8.30349E+11,9.10291E+11,9.68195E+11,1.0186E+12,1.09848E+12,1.12126E+12,1.1376E+12,1.15724E+12,1.23117E+12,1.34178E+12,1.47936E+12,1.56571E+12,1.6539E+12,1.637E+12,1.74319E+12,1.91132E+12,2.01277E+12,2.06449E+12,2.17163E+12,2.17027E+12,2.26635E+12,2.35828E+12
Mexico,MEX,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,6.1487E+11,6.40831E+11,6.64085E+11,6.90925E+11,7.24276E+11,6.79554E+11,7.25778E+11,7.75313E+11,8.15637E+11,8.37606E+11,8.79983E+11,8.75986E+11,8.75399E+11,8.88087E+11,9.22848E+11,9.43852E+11,9.85124E+11,1.00797E+12,1.01846E+12,9.65124E+11,1.0149E+12,1.05191E+12,1.09117E+12,1.10613E+12,1.13619E+12,1.17193E+12,1.20411E+12,1.22665E+12
Mexico,MEX,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,8.69534E+12,9.06248E+12,9.39132E+12,9.77089E+12,1.02425E+13,9.61008E+12,1.02638E+13,1.09643E+13,1.15345E+13,1.18452E+13,1.24445E+13,1.2388E+13,1.23797E+13,1.25591E+13,1.30507E+13,1.33477E+13,1.39314E+13,1.42545E+13,1.44028E+13,1.36485E+13,1.43524E+13,1.48758E+13,1.5431E+13,1.56426E+13,1.60678E+13,1.65731E+13,1.70282E+13,1.73469E+13
Mexico,MEX,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,6.76067E+11,8.68219E+11,1.029E+12,1.49153E+12,1.69631E+12,2.21553E+12,2.99811E+12,3.78455E+12,4.56902E+12,5.44095E+12,6.38143E+12,6.71638E+12,7.0703E+12,7.4756E+12,8.43802E+12,9.16697E+12,1.02309E+13,1.10672E+13,1.20374E+13,1.16589E+13,1.28242E+13,1.41607E+13,1.53349E+13,1.56426E+13,1.65671E+13,1.74634E+13,1.88412E+13,2.05258E+13
Mexico,MEX,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,2.40371E+11,2.87642E+11,3.32484E+11,4.78729E+11,5.02595E+11,3.45131E+11,3.94519E+11,4.77938E+11,5.00111E+11,5.69113E+11,6.74884E+11,7.18921E+11,7.32218E+11,6.92891E+11,7.47654E+11,8.41169E+11,9.38687E+11,1.01272E+12,1.08156E+12,8.6276E+11,1.0149E+12,1.13985E+12,1.16443E+12,1.22476E+12,1.24635E+12,1.10191E+12,1.00949E+12,1.08435E+12
Mexico,MEX,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,69.57892294,70.50105832,71.81160962,69.3859162,68.63278023,66.22608808,66.87265414,66.69486661,66.67118274,67.27672219,67.93825004,68.89998141,69.66197428,70.22713109,68.32230177,68.62798522,67.26351732,67.1655338,66.93263949,65.82854854,65.34937507,64.80669674,64.7245611,66.46880041,65.87662921,65.5463963,65.49552695,65.52418166
Mexico,MEX,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,6.42841545,4.67874265,4.678862839,15.54570538,5.302032081,-5.877799105,4.532845649,7.48143341,6.41309198,4.833519684,7.127381098,2.506374266,1.693715289,2.229708649,7.66202463,4.059111281,0,2.509419477,0.708178606,-6.251120072,3.59157702,3.360341215,2.33925999,1.756378577,2.100034053,3.363496479,3.65883519,2.996755378
Mexico,MEX,Households and NPISHs Final consumption expenditure (constant 2010 US$),NE.CON.PRVT.KD,3.42752E+11,3.58788E+11,3.75575E+11,4.33961E+11,4.5697E+11,4.3011E+11,4.49606E+11,4.83243E+11,5.14234E+11,5.3909E+11,5.77513E+11,5.91988E+11,6.02014E+11,6.15437E+11,6.62592E+11,6.89488E+11,6.89488E+11,7.0679E+11,7.11795E+11,6.673E+11,6.91267E+11,7.14495E+11,7.31209E+11,7.44052E+11,7.59678E+11,7.85229E+11,8.13959E+11,8.38352E+11
Mexico,MEX,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,4.98395E+12,5.21713E+12,5.46124E+12,6.31022E+12,6.64479E+12,6.25423E+12,6.53772E+12,7.02684E+12,7.47747E+12,7.8389E+12,8.39761E+12,8.60808E+12,8.75388E+12,8.94906E+12,9.63474E+12,1.00258E+13,1.00258E+13,1.02774E+13,1.03502E+13,9.7032E+12,1.00517E+13,1.03895E+13,1.06325E+13,1.08193E+13,1.10465E+13,1.1418E+13,1.18358E+13,1.21905E+13
Mexico,MEX,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,5.14117E+11,6.69159E+11,8.0812E+11,1.08249E+12,1.22264E+12,1.53079E+12,2.08855E+12,2.6428E+12,3.20697E+12,3.86065E+12,4.54757E+12,4.8708E+12,5.19362E+12,5.52604E+12,6.03174E+12,6.56265E+12,7.15074E+12,7.72677E+12,8.26875E+12,8.00657E+12,8.73484E+12,9.50428E+12,1.0238E+13,1.08193E+13,1.15096E+13,1.215E+13,1.31643E+13,1.42626E+13
Mexico,MEX,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,1.82791E+11,2.21693E+11,2.61114E+11,3.4744E+11,3.62253E+11,2.38463E+11,2.7483E+11,3.3375E+11,3.51025E+11,4.03817E+11,4.80939E+11,5.21371E+11,5.37865E+11,5.12192E+11,5.34445E+11,6.02194E+11,6.5608E+11,7.07049E+11,7.42945E+11,5.92487E+11,6.91267E+11,7.65036E+11,7.774E+11,8.47107E+11,8.65873E+11,7.66646E+11,7.05329E+11,7.53475E+11
Mexico,MEX,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,4015.466967,4120.615184,4228.104778,4789.835294,4948.286225,4573.423199,4698.698276,4967.46336,5203.670775,5374.744045,5677.494993,5743.71214,5768.872083,5825.773157,6192.706797,6356.351709,6262.809872,6319.857488,6262.394633,5777.227124,5892.198833,5999.624984,6051.639433,6072.112195,6115.502459,6237.376336,6381.972478,6490.636267
Mexico,MEX,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,5.09978E+11,5.33838E+11,5.58816E+11,6.45688E+11,6.79923E+11,6.39958E+11,6.68966E+11,7.19015E+11,7.65126E+11,8.02108E+11,8.59278E+11,8.80814E+11,8.95733E+11,9.15705E+11,9.85866E+11,1.02588E+12,1.02588E+12,1.05163E+12,1.05908E+12,9.92871E+11,1.02853E+12,1.06309E+12,1.08796E+12,1.10707E+12,1.13032E+12,1.16834E+12,1.21108E+12,1.24738E+12
Mexico,MEX,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,3.27206E+11,3.53752E+11,3.80093E+11,4.73771E+11,5.07765E+11,4.84308E+11,5.16229E+11,5.7034E+11,5.78918E+11,6.20221E+11,6.82435E+11,6.95109E+11,7.1759E+11,7.43224E+11,7.85502E+11,8.5805E+11,9.28081E+11,9.78652E+11,1.0135E+12,9.30612E+11,9.88083E+11,1.06309E+12,1.10999E+12,1.17845E+12,1.2305E+12,1.23499E+12,1.30167E+12,1.35839E+12
Mexico,MEX,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,2.31161E+11,2.38932E+11,2.4938E+11,2.56677E+11,2.70935E+11,2.4145E+11,2.6999E+11,2.91301E+11,3.087E+11,3.13446E+11,3.27227E+11,3.20082E+11,3.15271E+11,3.20819E+11,3.3318E+11,3.40344E+11,3.54399E+11,3.57683E+11,3.53929E+11,3.2747E+11,3.42325E+11,3.52078E+11,3.62093E+11,3.61285E+11,3.70551E+11,3.74542E+11,3.76198E+11,3.73811E+11
Mexico,MEX,"Industry (including construction), value added (constant LCU)",NV.IND.TOTL.KN,3.31772E+12,3.42924E+12,3.57921E+12,3.68394E+12,3.88858E+12,3.46538E+12,3.87501E+12,4.18087E+12,4.43059E+12,4.4987E+12,4.6965E+12,4.59395E+12,4.5249E+12,4.60452E+12,4.78194E+12,4.88476E+12,5.08648E+12,5.13361E+12,5.07973E+12,4.69999E+12,4.91318E+12,5.05317E+12,5.19691E+12,5.18531E+12,5.3183E+12,5.37557E+12,5.39934E+12,5.36508E+12
Mexico,MEX,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,1.92128E+11,2.43385E+11,2.89144E+11,5.06758E+11,5.72605E+11,7.55664E+11,1.06023E+12,1.35512E+12,1.62985E+12,1.95821E+12,2.28989E+12,2.34826E+12,2.43871E+12,2.45437E+12,2.90021E+12,3.13496E+12,3.63528E+12,3.89242E+12,4.29373E+12,3.8792E+12,4.32562E+12,4.9213E+12,5.34268E+12,5.18531E+12,5.5026E+12,5.55811E+12,5.8957E+12,6.51519E+12
Mexico,MEX,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,68309790585,80633621786,93425853501,1.62652E+11,1.69656E+11,1.17716E+11,1.39515E+11,1.71133E+11,1.78399E+11,2.04825E+11,2.42173E+11,2.51358E+11,2.52559E+11,2.27488E+11,2.56974E+11,2.87667E+11,3.33536E+11,3.56181E+11,3.8579E+11,2.87061E+11,3.42325E+11,3.96135E+11,4.05686E+11,4.05991E+11,4.13963E+11,3.50707E+11,3.15885E+11,3.44189E+11
Mexico,MEX,"Manufacturing, value added (constant 2010 US$)",NV.IND.MANF.KD,1.03689E+11,1.07247E+11,1.11712E+11,1.15736E+11,1.19872E+11,1.14845E+11,1.25567E+11,1.37691E+11,1.48926E+11,1.53184E+11,1.63111E+11,1.58498E+11,1.54692E+11,1.53652E+11,1.58798E+11,1.62246E+11,1.69817E+11,1.70845E+11,1.685E+11,1.51424E+11,1.64612E+11,1.69815E+11,1.76506E+11,1.77433E+11,1.84507E+11,1.89489E+11,1.9241E+11,1.98007E+11
Mexico,MEX,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,1.50594E+12,1.55762E+12,1.62246E+12,1.68091E+12,1.74097E+12,1.66797E+12,1.82369E+12,1.99977E+12,2.16294E+12,2.22479E+12,2.36897E+12,2.30196E+12,2.24668E+12,2.23158E+12,2.30632E+12,2.3564E+12,2.46636E+12,2.48129E+12,2.44723E+12,2.19923E+12,2.39076E+12,2.46633E+12,2.5635E+12,2.57698E+12,2.67971E+12,2.75207E+12,2.79448E+12,2.87577E+12
Mexico,MEX,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,1.40608E+11,1.78729E+11,2.08365E+11,2.83327E+11,3.09694E+11,4.42676E+11,6.3093E+11,8.00594E+11,9.67427E+11,1.10667E+12,1.27099E+12,1.27616E+12,1.28738E+12,1.30693E+12,1.47072E+12,1.50388E+12,1.77111E+12,1.83155E+12,1.95712E+12,1.83612E+12,2.08003E+12,2.25135E+12,2.58568E+12,2.57698E+12,2.7782E+12,3.1713E+12,3.37304E+12,3.72554E+12
Mexico,MEX,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,49992345517,59213028426,67325144916,90938232443,91758445083,68959020937,83023612259,1.01104E+11,1.05892E+11,1.15756E+11,1.34416E+11,1.366E+11,1.33324E+11,1.21135E+11,1.30313E+11,1.37997E+11,1.62499E+11,1.67598E+11,1.75847E+11,1.35873E+11,1.64612E+11,1.8122E+11,1.96339E+11,2.01768E+11,2.09005E+11,2.00103E+11,1.80723E+11,1.96816E+11
Mexico,MEX,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.812599167,3.01843,3.094898333,3.115616667,3.375116667,6.419425,7.599448417,7.91846,9.13604175,9.5603975,9.455558333,9.342341667,9.655958333,10.78901917,11.28596667,10.89789167,10.89924167,10.92819167,11.12971667,13.513475,12.63600833,12.423325,13.16945833,12.77199167,13.29245,15.84826667,18.66405833,18.92651667
Mexico,MEX,"Population, total",SP.POP.TOTL,85357874,87071512,88828310,90600453,92349147,94045579,95687452,97281739,98821456,100300579,101719673,103067068,104355608,105640453,106995583,108472228,110092378,111836346,113661809,115505228,117318941,119090017,120828307,122535969,124221600,125890949,127540423,129163276
Mexico,MEX,Urban population,SP.URB.TOTL,60961740,62531277,64142034,65774117,67401025,68999360,70492946,71919417,73311685,74664754,76006974,77346681,78647604,79950808,81313433,82772988,84348376,86024517,87771922,89539653,91291734,93022403,94735434,96434582,98126368,99812639,101492842,103158834
Mexico,MEX,Rural population,SP.RUR.TOTL,24396134,24540235,24686276,24826336,24948122,25046219,25194506,25362322,25509771,25635825,25712699,25720387,25708004,25689645,25682150,25699240,25744002,25811829,25889887,25965575,26027207,26067614,26092873,26101387,26095232,26078310,26047581,26004442
Mexico,MEX,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,..,..,0.28,..,..,0.25,..,..,0.28,..,0.45,..,0.47,..,0.45,..,0.52,..,0.54,..,0.72,..,0.85,..,1.02,..,0.72,..
Mexico,MEX,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..,..,0.39,..,..,0.32,..,..,0.36,..,0.61,..,0.62,..,0.59,..,0.74,..,0.74,..,0.81,..,0.86,..,1.03,..,0.73,..
Mexico,MEX,Rail lines (total route-km),IS.RRS.TOTL.KM,20351,20324,20425,20445,20477,20688,26613,..,..,..,..,..,..,..,..,26662,26662,26662,26677,26704,26704,26704,26704,26704,26704,..,..,..
Mexico,MEX,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,36417.1,32698.2,34196.7,35672.2,37314.4,37613.3,41957,42442,46873,..,..,..,..,..,..,54387,54387,75600,71136,..,..,69185,69185,69185,78770,73878.97,..,..
Mexico,MEX,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,5336,4686,4794,3219,1855,1899,1799,1508,460,254,82,67,69,78,74,73,76,84,84,178,178,449,449,449,479,..,..,..
Mexico,MEX,"Services, value added (constant 2010 US$)",NV.SRV.TOTL.KD,3.56649E+11,3.73656E+11,3.87765E+11,4.07829E+11,4.26845E+11,4.11546E+11,4.27905E+11,4.56063E+11,4.78074E+11,4.94989E+11,5.23376E+11,5.2509E+11,5.29703E+11,5.35651E+11,5.57312E+11,5.72352E+11,5.97629E+11,6.15905E+11,6.30342E+11,6.04365E+11,6.38519E+11,6.67179E+11,6.944E+11,7.09511E+11,7.28974E+11,7.60152E+11,7.89463E+11,8.13312E+11
Mexico,MEX,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,4.99974E+12,5.23816E+12,5.43595E+12,5.71723E+12,5.98381E+12,5.76933E+12,5.99867E+12,6.3934E+12,6.70197E+12,6.9391E+12,7.33704E+12,7.36107E+12,7.42574E+12,7.50911E+12,7.81278E+12,8.02361E+12,8.37797E+12,8.63417E+12,8.83656E+12,8.4724E+12,8.95119E+12,9.35297E+12,9.73457E+12,9.9464E+12,1.02193E+13,1.06563E+13,1.10672E+13,1.14016E+13
Mexico,MEX,"Services, value added (current LCU)",NV.SRV.TOTL.CN,4.30882E+11,5.59505E+11,6.71082E+11,9.05197E+11,1.04146E+12,1.35759E+12,1.78583E+12,2.25309E+12,2.73913E+12,3.2715E+12,3.86911E+12,4.12753E+12,4.38718E+12,4.75468E+12,5.24301E+12,5.73813E+12,6.26867E+12,6.80873E+12,7.35329E+12,7.38545E+12,8.06832E+12,8.78651E+12,9.49022E+12,9.9464E+12,1.05167E+13,1.13121E+13,1.22715E+13,1.32659E+13
Mexico,MEX,"Services, value added (current US$)",NV.SRV.TOTL.CD,1.53197E+11,1.85365E+11,2.16835E+11,2.90537E+11,3.08571E+11,2.11483E+11,2.34996E+11,2.84535E+11,2.99817E+11,3.42193E+11,4.09187E+11,4.41811E+11,4.54348E+11,4.40697E+11,4.64559E+11,5.26536E+11,5.75149E+11,6.23042E+11,6.60691E+11,5.46524E+11,6.38519E+11,7.0726E+11,7.20621E+11,7.78766E+11,7.91179E+11,7.13773E+11,6.57495E+11,7.00823E+11
Mexico,MEX,"Services, value added per worker (constant 2010 US$)",NV.SRV.EMPL.KD,..,24469.2918,24357.936,24185.69173,23817.41253,22615.03999,22289.74686,22922.31623,22712.39689,23779.51303,24071.14876,23510.20398,22825.16518,22436.89542,22392.67717,22252.36052,22280.45332,22146.66224,22112.26446,20772.55805,21518.35113,21945.59851,21809.78158,21987.97588,22666.30346,23098.57574,23484.44334,23722.34156
Mexico,MEX,Wholesale price index (2010 = 100),FP.WPI.TOTL,19.78735563,23.84991301,27.0417672,29.44589289,31.44384572,43.74381371,59.64369725,70.68094928,80.50585997,92.30203504,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Consumer price index (2010 = 100),FP.CPI.TOTL,11.75431898,14.41812506,16.65407157,18.2780864,19.55130474,26.39411638,35.46798942,42.78348531,49.59820593,57.82437573,63.31281058,67.34440358,70.73231945,73.94844674,77.4154495,80.50282362,83.42464774,86.73397564,91.17907483,96.00915765,100,103.4073769,107.6589801,111.7569005,116.2479826,119.4106732,122.7800934,130.1977985
Mexico,MEX,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,3.63113E+11,3.71554E+11,3.67961E+11,3.69722E+11,3.70145E+11,3.75366E+11,3.90094E+11,3.9002E+11,4.01976E+11,4.07418E+11,4.10959E+11,4.32956E+11,4.29031E+11,4.45468E+11,4.55971E+11,4.39349E+11,4.66936E+11,4.86682E+11,4.86465E+11,4.76156E+11,4.88029E+11,4.69662E+11,4.99516E+11,5.10906E+11,5.30221E+11,5.412E+11,5.61603E+11,5.80292E+11
Mexico,MEX,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,53056907000,65329395000,68778524000,79572556000,82245791000,1.02279E+11,1.5205E+11,1.76344E+11,2.00039E+11,2.11237E+11,2.22437E+11,2.4059E+11,2.44411E+11,2.66555E+11,2.94796E+11,2.9388E+11,3.26989E+11,3.66027E+11,3.90428E+11,3.94255E+11,4.30284E+11,4.52941E+11,5.02044E+11,5.10906E+11,5.47776E+11,5.93233E+11,6.73975E+11,7.44704E+11
Mexico,MEX,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,18864007324,21643716870,22223181363,25540042367,24368401233,15932804935,20008212227,22269834943,21895655429,22094972386,23524352130,25752723312,25311823322,24706169339,26120503367,26966635957,30001209630,33493792390,35079858127,29174917305,34052257756,36458967505,38121694977,40002011744,41209398082,37431955478,36110760658,39341728408
Mexico,MEX,"Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)",NV.AGR.EMPL.KD,..,3166.637721,2976.190474,2897.313022,3044.524007,3272.716108,3497.391093,3091.341912,3768.951058,3572.47837,4129.538156,4314.817274,4229.926031,4672.294433,4729.462459,4792.548301,5123.929171,5536.286326,5569.490527,5229.384475,5135.355325,4989.718258,5082.597462,5132.307755,5203.376689,5208.332006,5532.744864,5505.357531
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
New Zealand,NZL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
